frontend_id,id,title,title_slug,url,created_at_approx,difficulty,likes,dislikes,topic_tags,example_test_cases
1645,1785,Hopper Company Queries II,hopper-company-queries-ii,https://leetcode.com/problems/hopper-company-queries-ii/,2020-11-06,Hard,64,18,Database,"{""headers"":{""Drivers"":[""driver_id"",""join_date""],""Rides"":[""ride_id"",""user_id"",""requested_at""],""AcceptedRides"":[""ride_id"",""driver_id"",""ride_distance"",""ride_duration""]},""rows"":{""Drivers"":[[10,""2019-12-10""],[8,""2020-1-13""],[5,""2020-2-16""],[7,""2020-3-8""],[4,""2020-5-17""],[1,""2020-10-24""],[6,""2021-1-5""]],""Rides"":[[6,75,""2019-12-9""],[1,54,""2020-2-9""],[10,63,""2020-3-4""],[19,39,""2020-4-6""],[3,41,""2020-6-3""],[13,52,""2020-6-22""],[7,69,""2020-7-16""],[17,70,""2020-8-25""],[20,81,""2020-11-2""],[5,57,""2020-11-9""],[2,42,""2020-12-9""],[11,68,""2021-1-11""],[15,32,""2021-1-17""],[12,11,""2021-1-19""],[14,18,""2021-1-27""]],""AcceptedRides"":[[10,10,63,38],[13,10,73,96],[7,8,100,28],[17,7,119,68],[20,1,121,92],[5,7,42,101],[2,4,6,38],[11,8,37,43],[15,8,108,82],[12,8,38,34],[14,1,90,74]]}}"
1651,1795,Hopper Company Queries III,hopper-company-queries-iii,https://leetcode.com/problems/hopper-company-queries-iii/,2020-11-12,Hard,34,63,Database,"{""headers"":{""Drivers"":[""driver_id"",""join_date""],""Rides"":[""ride_id"",""user_id"",""requested_at""],""AcceptedRides"":[""ride_id"",""driver_id"",""ride_distance"",""ride_duration""]},""rows"":{""Drivers"":[[10,""2019-12-10""],[8,""2020-1-13""],[5,""2020-2-16""],[7,""2020-3-8""],[4,""2020-5-17""],[1,""2020-10-24""],[6,""2021-1-5""]],""Rides"":[[6,75,""2019-12-9""],[1,54,""2020-2-9""],[10,63,""2020-3-4""],[19,39,""2020-4-6""],[3,41,""2020-6-3""],[13,52,""2020-6-22""],[7,69,""2020-7-16""],[17,70,""2020-8-25""],[20,81,""2020-11-2""],[5,57,""2020-11-9""],[2,42,""2020-12-9""],[11,68,""2021-1-11""],[15,32,""2021-1-17""],[12,11,""2021-1-19""],[14,18,""2021-1-27""]],""AcceptedRides"":[[10,10,63,38],[13,10,73,96],[7,8,100,28],[17,7,119,68],[20,1,121,92],[5,7,42,101],[2,4,6,38],[11,8,37,43],[15,8,108,82],[12,8,38,34],[14,1,90,74]]}}"
601,601,Human Traffic of Stadium,human-traffic-of-stadium,https://leetcode.com/problems/human-traffic-of-stadium/,2017-06-06,Hard,786,574,Database,"{""headers"": {""Stadium"": [""id"", ""visit_date"", ""people""]}, ""rows"": {""Stadium"": [[1, ""2017-01-01"", 10], [2, ""2017-01-02"", 109], [3, ""2017-01-03"", 150], [4, ""2017-01-04"", 99], [5, ""2017-01-05"", 145], [6, ""2017-01-06"", 1455], [7, ""2017-01-07"", 199], [8, ""2017-01-09"", 188]]}}"
381,381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed/,2016-08-09,Hard,2368,154,Array;Hash Table;Math;Design;Randomized,"[""RandomizedCollection"",""insert"",""insert"",""insert"",""getRandom"",""remove"",""getRandom""]\n[[],[1],[1],[2],[],[1],[]]"
273,273,Integer to English Words,integer-to-english-words,https://leetcode.com/problems/integer-to-english-words/,2017-10-26,Hard,3754,6798,Math;String;Recursion,123\n12345\n1234567
502,502,IPO,ipo,https://leetcode.com/problems/ipo/,2017-02-04,Hard,4009,276,Array;Greedy;Sorting;Heap (Priority Queue),"2\n0\n[1,2,3]\n[0,1,1]\n3\n0\n[1,2,3]\n[0,1,2]"
1345,1447,Jump Game IV,jump-game-iv,https://leetcode.com/problems/jump-game-iv/,2020-02-08,Hard,3813,131,Array;Hash Table;Breadth-First Search,"[100,-23,-23,404,100,23,23,23,3,404]\n[7]\n[7,6,9,6,9,6,9,7]"
1340,1466,Jump Game V,jump-game-v,https://leetcode.com/problems/jump-game-v/,2020-02-02,Hard,1159,44,Array;Dynamic Programming;Sorting,"[6,4,14,6,8,13,9,7,10,6,12]\n2\n[3,3,3,3,3]\n3\n[7,6,5,4,3,2,1]\n1"
683,683,K Empty Slots,k-empty-slots,https://leetcode.com/problems/k-empty-slots/,2017-09-24,Hard,825,704,Array;Binary Indexed Tree;Segment Tree;Queue;Sliding Window;Heap (Priority Queue);Ordered Set;Monotonic Queue,"[1,3,2]\n1\n[1,2,3]\n1"
629,629,K Inverse Pairs Array,k-inverse-pairs-array,https://leetcode.com/problems/k-inverse-pairs-array/,2017-06-24,Hard,2731,329,Dynamic Programming,3\n0\n3\n1
854,884,K-Similar Strings,k-similar-strings,https://leetcode.com/problems/k-similar-strings/,2018-06-16,Hard,1161,62,String;Breadth-First Search,"""ab""\n""ba""\n""abc""\n""bca"""
440,440,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order/,2016-10-23,Hard,1618,145,Trie,13\n2\n1\n1
1483,1296,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,https://leetcode.com/problems/kth-ancestor-of-a-tree-node/,2020-06-14,Hard,2026,123,Binary Search;Dynamic Programming;Tree;Depth-First Search;Breadth-First Search;Design,"[""TreeAncestor"",""getKthAncestor"",""getKthAncestor"",""getKthAncestor""]\n[[7,[-1,0,0,1,1,2,2]],[3,1],[5,2],[6,3]]"
3116,3375,Kth Smallest Amount With Single Denomination Combination,kth-smallest-amount-with-single-denomination-combination,https://leetcode.com/problems/kth-smallest-amount-with-single-denomination-combination/,2024-04-14,Hard,240,19,Array;Math;Binary Search;Bit Manipulation;Combinatorics;Number Theory,"[3,6,9]\n3\n[5,2]\n7"
1643,489,Kth Smallest Instructions,kth-smallest-instructions,https://leetcode.com/problems/kth-smallest-instructions/,2020-11-01,Hard,559,16,Array;Math;Dynamic Programming;Combinatorics,"[2,3]\n1\n[2,3]\n2\n[2,3]\n3"
668,668,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table/,2017-08-27,Hard,2225,60,Math;Binary Search,3\n3\n5\n2\n3\n6
2040,2150,Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,https://leetcode.com/problems/kth-smallest-product-of-two-sorted-arrays/,2021-10-16,Hard,1134,75,Array;Binary Search,"[2,5]\n[3,4]\n2\n[-4,-2,0,3]\n[2,4]\n6\n[-2,-1,0,1,2]\n[-3,-1,2,4,5]\n3"
1857,1986,Largest Color Value in a Directed Graph,largest-color-value-in-a-directed-graph,https://leetcode.com/problems/largest-color-value-in-a-directed-graph/,2021-05-09,Hard,2553,85,Hash Table;Dynamic Programming;Graph;Topological Sort;Memoization;Counting,"""abaca""\n[[0,1],[0,2],[2,3],[3,4]]\n""a""\n[[0,0]]"
952,989,Largest Component Size by Common Factor,largest-component-size-by-common-factor,https://leetcode.com/problems/largest-component-size-by-common-factor/,2018-12-02,Hard,1689,95,Array;Hash Table;Math;Union Find;Number Theory,"[4,6,15,35]\n[20,50,9,63]\n[2,3,6,7,4,12,21,39]"
1363,1277,Largest Multiple of Three,largest-multiple-of-three,https://leetcode.com/problems/largest-multiple-of-three/,2020-02-23,Hard,617,91,Array;Math;Dynamic Programming;Greedy;Sorting,"[8,1,9]\n[8,6,7,1,0]\n[1]"
479,479,Largest Palindrome Product,largest-palindrome-product,https://leetcode.com/problems/largest-palindrome-product/,2017-01-04,Hard,183,1565,Math;Enumeration,2\n1
84,84,Largest Rectangle in Histogram,largest-rectangle-in-histogram,https://leetcode.com/problems/largest-rectangle-in-histogram/,2014-01-27,Hard,18452,342,Array;Stack;Monotonic Stack,"[2,1,5,6,2,3]\n[2,4]"
1970,2101,Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,https://leetcode.com/problems/last-day-where-you-can-still-cross/,2021-08-15,Hard,1971,37,Array;Binary Search;Depth-First Search;Breadth-First Search;Union Find;Matrix,"2\n2\n[[1,1],[2,1],[1,2],[2,2]]\n2\n2\n[[1,1],[1,2],[2,1],[2,2]]\n3\n3\n[[1,2],[2,1],[3,3],[2,2],[1,1],[1,3],[2,3],[3,2],[3,1]]"
1163,1133,Last Substring in Lexicographical Order,last-substring-in-lexicographical-order,https://leetcode.com/problems/last-substring-in-lexicographical-order/,2019-08-18,Hard,643,456,Two Pointers;String,"""abab""\n""leetcode"""
964,1004,Least Operators to Express Number,least-operators-to-express-number,https://leetcode.com/problems/least-operators-to-express-number/,2018-12-23,Hard,325,71,Math;Dynamic Programming;Memoization,3\n19\n5\n501\n100\n100000000
1917,2063,Leetcodify Friends Recommendations,leetcodify-friends-recommendations,https://leetcode.com/problems/leetcodify-friends-recommendations/,2021-06-28,Hard,68,61,Database,"{""headers"":{""Listens"":[""user_id"",""song_id"",""day""],""Friendship"":[""user1_id"",""user2_id""]},""rows"":{""Listens"":[[1,10,""2021-03-15""],[1,11,""2021-03-15""],[1,12,""2021-03-15""],[2,10,""2021-03-15""],[2,11,""2021-03-15""],[2,12,""2021-03-15""],[3,10,""2021-03-15""],[3,11,""2021-03-15""],[3,12,""2021-03-15""],[4,10,""2021-03-15""],[4,11,""2021-03-15""],[4,13,""2021-03-15""],[5,10,""2021-03-16""],[5,11,""2021-03-16""],[5,12,""2021-03-16""]],""Friendship"":[[1,2]]}}"
1919,2064,Leetcodify Similar Friends,leetcodify-similar-friends,https://leetcode.com/problems/leetcodify-similar-friends/,2021-07-02,Hard,61,6,Database,"{""headers"":{""Listens"":[""user_id"",""song_id"",""day""],""Friendship"":[""user1_id"",""user2_id""]},""rows"":{""Listens"":[[1,10,""2021-03-15""],[1,11,""2021-03-15""],[1,12,""2021-03-15""],[2,10,""2021-03-15""],[2,11,""2021-03-15""],[2,12,""2021-03-15""],[3,10,""2021-03-15""],[3,11,""2021-03-15""],[3,12,""2021-03-15""],[4,10,""2021-03-15""],[4,11,""2021-03-15""],[4,13,""2021-03-15""],[5,10,""2021-03-16""],[5,11,""2021-03-16""],[5,12,""2021-03-16""]],""Friendship"":[[1,2],[2,4],[2,5]]}}"
3288,3571,Length of the Longest Increasing Path,length-of-the-longest-increasing-path,https://leetcode.com/problems/length-of-the-longest-increasing-path/,2024-09-14,Hard,93,2,Array;Binary Search;Sorting,"[[3,1],[2,2],[4,1],[0,0],[5,3]]\n1\n[[2,1],[7,0],[5,6]]\n2"
2781,2884,Length of the Longest Valid Substring,length-of-the-longest-valid-substring,https://leetcode.com/problems/length-of-the-longest-valid-substring/,2023-07-16,Hard,598,27,Array;Hash Table;String;Sliding Window,"""cbaaaabc""\n[""aaa"",""cb""]\n""leetcode""\n[""de"",""le"",""e""]"
2663,2687,Lexicographically Smallest Beautiful String,lexicographically-smallest-beautiful-string,https://leetcode.com/problems/lexicographically-smallest-beautiful-string/,2023-04-30,Hard,221,26,String;Greedy,"""abcz""\n26\n""dc""\n4"
460,460,LFU Cache,lfu-cache,https://leetcode.com/problems/lfu-cache/,2016-11-22,Hard,6031,342,Hash Table;Linked List;Design;Doubly-Linked List,"[""LFUCache"",""put"",""put"",""get"",""put"",""get"",""get"",""put"",""get"",""get"",""get""]\n[[2],[1,1],[2,2],[1],[3,3],[2],[3],[4,4],[1],[3],[4]]"
1147,1251,Longest Chunked Palindrome Decomposition,longest-chunked-palindrome-decomposition,https://leetcode.com/problems/longest-chunked-palindrome-decomposition/,2019-08-04,Hard,690,34,Two Pointers;String;Dynamic Programming;Greedy;Rolling Hash;Hash Function,"""ghiabcdefhelloadamhelloabcdefghi""\n""merchant""\n""antaprezatepzapreanta"""
1923,2051,Longest Common Subpath,longest-common-subpath,https://leetcode.com/problems/longest-common-subpath/,2021-07-04,Hard,503,37,Array;Binary Search;Rolling Hash;Suffix Array;Hash Function,"5\n[[0,1,2,3,4],[2,3,4],[4,0,1,2,3]]\n3\n[[0],[1],[2]]\n5\n[[0,1,2,3,4],[4,3,2,1,0]]"
3093,3376,Longest Common Suffix Queries,longest-common-suffix-queries,https://leetcode.com/problems/longest-common-suffix-queries/,2024-03-24,Hard,169,16,Array;String;Trie,"[""abcd"",""bcd"",""xbcd""]\n[""cd"",""bcd"",""xyz""]\n[""abcdefgh"",""poiuygh"",""ghghgh""]\n[""gh"",""acbfgh"",""acbfegh""]"
2360,2439,Longest Cycle in a Graph,longest-cycle-in-a-graph,https://leetcode.com/problems/longest-cycle-in-a-graph/,2022-07-31,Hard,2453,50,Depth-First Search;Breadth-First Search;Graph;Topological Sort,"[3,3,4,2,3]\n[2,-1,3,1]"
1044,1122,Longest Duplicate Substring,longest-duplicate-substring,https://leetcode.com/problems/longest-duplicate-substring/,2019-05-12,Hard,2293,393,String;Binary Search;Sliding Window;Rolling Hash;Suffix Array;Hash Function,"""banana""\n""abcd"""
1392,1508,Longest Happy Prefix,longest-happy-prefix,https://leetcode.com/problems/longest-happy-prefix/,2020-03-22,Hard,1494,45,String;Rolling Hash;String Matching;Hash Function,"""level""\n""ababab"""
329,329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,https://leetcode.com/problems/longest-increasing-path-in-a-matrix/,2016-09-22,Hard,9262,142,Array;Dynamic Programming;Depth-First Search;Breadth-First Search;Graph;Topological Sort;Memoization;Matrix,"[[9,9,4],[6,6,8],[2,1,1]]\n[[3,4,5],[3,2,6],[2,2,1]]\n[[1]]"
2407,2526,Longest Increasing Subsequence II,longest-increasing-subsequence-ii,https://leetcode.com/problems/longest-increasing-subsequence-ii/,2022-09-11,Hard,933,40,Array;Divide and Conquer;Dynamic Programming;Binary Indexed Tree;Segment Tree;Queue;Monotonic Queue,"[4,2,1,4,3,4,5,8,15]\n3\n[7,4,5,1,8,12,4,7]\n5\n[1,5]\n1"
2246,2364,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,https://leetcode.com/problems/longest-path-with-different-adjacent-characters/,2022-04-17,Hard,2473,61,Array;String;Tree;Depth-First Search;Graph;Topological Sort,"[-1,0,0,1,1,2]\n""abacbe""\n[-1,0,0,0]\n""aabc"""
2014,2140,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,https://leetcode.com/problems/longest-subsequence-repeated-k-times/,2021-09-19,Hard,802,115,String;Backtracking;Greedy;Counting;Enumeration,"""letsleetcode""\n2\n""bb""\n2\n""ab""\n2"
2213,2319,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,https://leetcode.com/problems/longest-substring-of-one-repeating-character/,2022-03-20,Hard,314,84,Array;String;Segment Tree;Ordered Set,"""babacc""\n""bcb""\n[1,3,3]\n""abyzz""\n""aa""\n[2,1]"
32,32,Longest Valid Parentheses,longest-valid-parentheses,https://leetcode.com/problems/longest-valid-parentheses/,2014-09-04,Hard,12887,438,String;Dynamic Programming;Stack,"""(()""\n"")()())""\n"""""
2173,2313,Longest Winning Streak,longest-winning-streak,https://leetcode.com/problems/longest-winning-streak/,2022-02-14,Hard,104,4,Database,"{""headers"":{""Matches"":[""player_id"",""match_day"",""result""]},""rows"":{""Matches"":[[1,""2022-01-17"",""Win""],[1,""2022-01-18"",""Win""],[1,""2022-01-25"",""Win""],[1,""2022-01-31"",""Draw""],[1,""2022-02-08"",""Win""],[2,""2022-02-06"",""Lose""],[2,""2022-02-08"",""Lose""],[3,""2022-03-30"",""Win""]]}}"
2659,2765,Make Array Empty,make-array-empty,https://leetcode.com/problems/make-array-empty/,2023-04-29,Hard,562,33,Array;Binary Search;Greedy;Binary Indexed Tree;Segment Tree;Sorting;Ordered Set,"[3,4,-1]\n[1,2,4,3]\n[1,2,3]"
2263,1419,Make Array Non-decreasing or Non-increasing,make-array-non-decreasing-or-non-increasing,https://leetcode.com/problems/make-array-non-decreasing-or-non-increasing/,2022-05-05,Hard,91,13,Dynamic Programming;Greedy,"[3,2,4,5,0]\n[2,2,3,4]\n[0]"
1187,1290,Make Array Strictly Increasing,make-array-strictly-increasing,https://leetcode.com/problems/make-array-strictly-increasing/,2019-09-08,Hard,2295,50,Array;Binary Search;Dynamic Programming;Sorting,"[1,5,3,6,7]\n[1,3,2,4]\n[1,5,3,6,7]\n[4,3,1]\n[1,5,3,6,7]\n[1,6,3,3]"
3088,3393,Make String Anti-palindrome,make-string-anti-palindrome,https://leetcode.com/problems/make-string-anti-palindrome/,2024-03-20,Hard,8,2,String;Greedy;Sorting;Counting Sort,"""abca""\n""abba""\n""cccd"""
1787,1913,Make the XOR of All Segments Equal to Zero,make-the-xor-of-all-segments-equal-to-zero,https://leetcode.com/problems/make-the-xor-of-all-segments-equal-to-zero/,2021-03-07,Hard,410,26,Array;Dynamic Programming;Bit Manipulation,"[1,2,0,3,0]\n1\n[3,4,5,2,1,7,3,4,7]\n3\n[1,2,4,1,2,5,1,2,6]\n3"
827,854,Making A Large Island,making-a-large-island,https://leetcode.com/problems/making-a-large-island/,2018-04-28,Hard,4764,96,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix,"[[1,0],[0,1]]\n[[1,1],[1,0]]\n[[1,1],[1,1]]"
1159,1269,Market Analysis II,market-analysis-ii,https://leetcode.com/problems/market-analysis-ii/,2019-08-13,Hard,123,80,Database,"{""headers"":{""Users"":[""user_id"",""join_date"",""favorite_brand""],""Orders"":[""order_id"",""order_date"",""item_id"",""buyer_id"",""seller_id""],""Items"":[""item_id"",""item_brand""]},""rows"":{""Users"":[[1,""2019-01-01"",""Lenovo""],[2,""2019-02-09"",""Samsung""],[3,""2019-01-19"",""LG""],[4,""2019-05-21"",""HP""]],""Orders"":[[1,""2019-08-01"",4,1,2],[2,""2019-08-02"",2,1,3],[3,""2019-08-03"",3,2,3],[4,""2019-08-04"",1,4,2],[5,""2019-08-04"",1,3,4],[6,""2019-08-05"",2,2,4]],""Items"":[[1,""Samsung""],[2,""Lenovo""],[3,""LG""],[4,""HP""]]}}"
2301,2393,Match Substring After Replacement,match-substring-after-replacement,https://leetcode.com/problems/match-substring-after-replacement/,2022-06-11,Hard,387,80,Array;Hash Table;String;String Matching,"""fool3e7bar""\n""leet""\n[[""e"",""3""],[""t"",""7""],[""t"",""8""]]\n""fooleetbar""\n""f00l""\n[[""o"",""0""]]\n""Fool33tbaR""\n""leetd""\n[[""e"",""3""],[""t"",""7""],[""t"",""8""],[""d"",""b""],[""p"",""b""]]"
768,779,Max Chunks To Make Sorted II,max-chunks-to-make-sorted-ii,https://leetcode.com/problems/max-chunks-to-make-sorted-ii/,2018-01-20,Hard,1957,62,Array;Stack;Greedy;Sorting;Monotonic Stack,"[5,4,3,2,1]\n[2,1,3,4,4]"
1458,1569,Max Dot Product of Two Subsequences,max-dot-product-of-two-subsequences,https://leetcode.com/problems/max-dot-product-of-two-subsequences/,2020-05-24,Hard,1689,33,Array;Dynamic Programming,"[2,1,-2,5]\n[3,0,-6]\n[3,-2]\n[2,-6,7]\n[-1,-1]\n[1,1]"
149,149,Max Points on a Line,max-points-on-a-line,https://leetcode.com/problems/max-points-on-a-line/,2014-01-10,Hard,4380,554,Array;Hash Table;Math;Geometry,"[[1,1],[2,2],[3,3]]\n[[1,1],[3,2],[5,3],[4,1],[2,3],[1,4]]"
716,716,Max Stack,max-stack,https://leetcode.com/problems/max-stack/,2017-11-07,Hard,1994,512,Linked List;Stack;Design;Doubly-Linked List;Ordered Set,"[""MaxStack"",""push"",""push"",""push"",""top"",""popMax"",""top"",""peekMax"",""pop"",""top""]\n[[],[5],[1],[5],[],[],[],[],[],[]]"
363,363,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k/,2016-06-22,Hard,3517,175,Array;Binary Search;Matrix;Prefix Sum;Ordered Set,"[[1,0,1],[0,-2,3]]\n2\n[[2,2,-1]]\n3"
1499,1622,Max Value of Equation,max-value-of-equation,https://leetcode.com/problems/max-value-of-equation/,2020-06-28,Hard,1389,62,Array;Queue;Sliding Window;Heap (Priority Queue);Monotonic Queue,"[[1,3],[2,0],[5,10],[6,-10]]\n1\n[[0,0],[3,0],[9,2]]\n3"
85,85,Maximal Rectangle,maximal-rectangle,https://leetcode.com/problems/maximal-rectangle/,2014-01-03,Hard,11220,203,Array;Dynamic Programming;Stack;Matrix;Monotonic Stack,"[[""1"",""0"",""1"",""0"",""0""],[""1"",""0"",""1"",""1"",""1""],[""1"",""1"",""1"",""1"",""1""],[""1"",""0"",""0"",""1"",""0""]]\n[[""0""]]\n[[""1""]]"
3041,3298,Maximize Consecutive Elements in an Array After Modification,maximize-consecutive-elements-in-an-array-after-modification,https://leetcode.com/problems/maximize-consecutive-elements-in-an-array-after-modification/,2024-02-17,Hard,166,9,Array;Dynamic Programming;Sorting,"[2,1,5,1,1]\n[1,4,7,10]"
1659,1778,Maximize Grid Happiness,maximize-grid-happiness,https://leetcode.com/problems/maximize-grid-happiness/,2020-11-15,Hard,338,55,Dynamic Programming;Bit Manipulation;Memoization;Bitmask,2\n3\n1\n2\n3\n1\n2\n1\n2\n2\n4\n0
3052,3257,Maximize Items,maximize-items,https://leetcode.com/problems/maximize-items/,2024-02-25,Hard,7,10,Database,"{""headers"":{""Inventory"":[""item_id"",""item_type"",""item_category"",""square_footage""]},""rows"":{""Inventory"":[[1374,""prime_eligible"",""Watches"",68.00],[4245,""not_prime"",""Art"",26.40],[5743,""prime_eligible"",""Software"",325.00],[8543,""not_prime"",""Clothing"",64.50],[2556,""not_prime"",""Shoes"",15.00],[2452,""prime_eligible"",""Scientific"",85.00],[3255,""not_prime"",""Furniture"",22.60],[1672,""prime_eligible"",""Beauty"",8.50],[4256,""prime_eligible"",""Furniture"",55.50],[6325,""prime_eligible"",""Food"",13.20]]}}"
1808,1936,Maximize Number of Nice Divisors,maximize-number-of-nice-divisors,https://leetcode.com/problems/maximize-number-of-nice-divisors/,2021-03-28,Hard,230,171,Math;Recursion;Number Theory,5\n8
1771,1897,Maximize Palindrome Length From Subsequences,maximize-palindrome-length-from-subsequences,https://leetcode.com/problems/maximize-palindrome-length-from-subsequences/,2021-02-21,Hard,558,17,String;Dynamic Programming,"""cacb""\n""cbba""\n""ab""\n""ab""\n""aa""\n""bb"""
1799,1906,Maximize Score After N Operations,maximize-score-after-n-operations,https://leetcode.com/problems/maximize-score-after-n-operations/,2021-03-20,Hard,1675,113,Array;Math;Dynamic Programming;Backtracking;Bit Manipulation;Number Theory;Bitmask,"[1,2]\n[3,4,6,8]\n[1,2,3,4,5,6]"
1788,1937,Maximize the Beauty of the Garden,maximize-the-beauty-of-the-garden,https://leetcode.com/problems/maximize-the-beauty-of-the-garden/,2021-03-11,Hard,81,6,Array;Hash Table;Greedy;Prefix Sum,"[1,2,3,1,2]\n[100,1,1,-3,1]\n[-1,-2,0,-1]"
